GMT-03:00,Altura Preenchida,Altura Prevista,Battery(v),Filtro Fraco Pressure_S1,Filtro Medio Pressure_S1,Flag_Battery(v),Flag_GMT-03:00,Flag_Pressure_S1,Pressure_S1,Resíduo,Tipo_de_Filtro,Flag_origem,Altura Final,datetime_utc
2025-09-21 12:25:00,0.121,-0.39,4.297814207650274,0.121,0.394,0.0,0.0,0.0,0.196,0.511,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.12,2025-09-21 12:25:00
2025-09-21 12:30:00,0.125,-0.384,4.311338797814208,0.125,0.406,0.0,0.0,0.0,0.175,0.509,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.121,2025-09-21 12:30:00
2025-09-21 12:35:00,0.127,-0.377,4.308333333333334,0.127,0.417,0.0,0.0,0.0,0.16,0.504,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.122,2025-09-21 12:35:00
2025-09-21 12:40:00,0.128,-0.368,4.3218579234972685,0.128,0.43,0.0,0.0,0.0,0.213,0.496,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.122,2025-09-21 12:40:00
2025-09-21 12:45:00,0.127,-0.357,4.314344262295082,0.127,0.442,0.0,0.0,0.0,0.039,0.484,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.121,2025-09-21 12:45:00
2025-09-21 12:50:00,0.124,-0.344,4.330874316939891,0.124,0.455,0.0,0.0,0.0,0.176,0.46799999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.119,2025-09-21 12:50:00
2025-09-21 12:55:00,0.119,-0.33,4.329371584699454,0.119,0.468,0.0,0.0,0.0,0.17,0.449,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.118,2025-09-21 12:55:00
2025-09-21 13:00:00,0.115,-0.313,4.344398907103826,0.115,0.481,0.0,0.0,0.0,-0.01,0.428,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.116,2025-09-21 13:00:00
2025-09-21 13:05:00,0.112,-0.295,4.341393442622951,0.112,0.494,0.0,0.0,0.0,0.098,0.407,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.115,2025-09-21 13:05:00
2025-09-21 13:10:00,0.111,-0.275,4.360928961748634,0.111,0.507,0.0,0.0,0.0,0.085,0.386,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.115,2025-09-21 13:10:00
2025-09-21 13:15:00,0.112,-0.253,4.360928961748634,0.112,0.521,0.0,0.0,0.0,0.18,0.365,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.117,2025-09-21 13:15:00
2025-09-21 13:20:00,0.117,-0.229,4.374453551912569,0.117,0.535,0.0,0.0,0.0,0.106,0.34600000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.121,2025-09-21 13:20:00
2025-09-21 13:25:00,0.125,-0.203,4.374453551912569,0.125,0.549,0.0,0.0,0.0,0.124,0.328,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.128,2025-09-21 13:25:00
2025-09-21 13:30:00,0.136,-0.176,4.386475409836066,0.136,0.563,0.0,0.0,0.0,0.134,0.312,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.138,2025-09-21 13:30:00
2025-09-21 13:35:00,0.15,-0.147,4.381967213114755,0.15,0.577,0.0,0.0,0.0,0.096,0.297,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.15,2025-09-21 13:35:00
2025-09-21 13:40:00,0.166,-0.116,4.393989071038252,0.166,0.591,0.0,0.0,0.0,0.218,0.28200000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.165,2025-09-21 13:40:00
2025-09-21 13:45:00,0.185,-0.084,4.396994535519126,0.185,0.605,0.0,0.0,0.0,0.205,0.269,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.183,2025-09-21 13:45:00
2025-09-21 13:50:00,0.205,-0.05,4.404508196721312,0.205,0.62,0.0,0.0,0.0,0.219,0.255,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.203,2025-09-21 13:50:00
2025-09-21 13:55:00,0.227,-0.015,4.401502732240438,0.227,0.634,0.0,0.0,0.0,0.224,0.242,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.225,2025-09-21 13:55:00
2025-09-21 14:00:00,0.251,0.022,4.412021857923498,0.251,0.649,0.0,0.0,0.0,0.243,0.229,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.248,2025-09-21 14:00:00
2025-09-21 14:05:00,0.276,0.059,4.4030054644808745,0.276,0.663,0.0,0.0,0.0,0.251,0.21700000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.274,2025-09-21 14:05:00
2025-09-21 14:10:00,0.303,0.098,4.418032786885246,0.303,0.677,0.0,0.0,0.0,0.298,0.205,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.301,2025-09-21 14:10:00
2025-09-21 14:15:00,0.331,0.138,4.41051912568306,0.331,0.692,0.0,0.0,0.0,0.332,0.193,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.33,2025-09-21 14:15:00
2025-09-21 14:20:00,0.362,0.179,4.424043715846995,0.362,0.706,0.0,0.0,0.0,0.337,0.183,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.361,2025-09-21 14:20:00
2025-09-21 14:25:00,0.395,0.22,4.418032786885246,0.395,0.721,0.0,0.0,0.0,0.433,0.17500000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.395,2025-09-21 14:25:00
2025-09-21 14:30:00,0.429,0.262,4.4300546448087434,0.429,0.735,0.0,0.0,0.0,0.432,0.16699999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.43,2025-09-21 14:30:00
2025-09-21 14:35:00,0.466,0.305,4.424043715846995,0.466,0.749,0.0,0.0,0.0,0.491,0.16100000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.468,2025-09-21 14:35:00
2025-09-21 14:40:00,0.506,0.348,4.437568306010929,0.506,0.763,0.0,0.0,0.0,0.52,0.15800000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.509,2025-09-21 14:40:00
2025-09-21 14:45:00,0.548,0.391,4.431557377049181,0.548,0.777,0.0,0.0,0.0,0.538,0.15700000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.551,2025-09-21 14:45:00
2025-09-21 14:50:00,0.592,0.435,4.4435792349726775,0.592,0.79,0.0,0.0,0.0,0.581,0.15699999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.596,2025-09-21 14:50:00
2025-09-21 14:55:00,0.639,0.478,4.445081967213115,0.639,0.804,0.0,0.0,0.0,0.602,0.16100000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.641,2025-09-21 14:55:00
2025-09-21 15:00:00,0.686,0.521,4.4,0.686,0.817,0.0,0.0,0.0,0.64,0.16500000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.688,2025-09-21 15:00:00
2025-09-21 15:05:00,0.735,0.563,4.428551912568306,0.735,0.83,0.0,0.0,0.0,0.739,0.17200000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.734,2025-09-21 15:05:00
2025-09-21 15:10:00,0.782,0.605,4.431557377049181,0.782,0.843,0.0,0.0,0.0,0.793,0.17700000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.78,2025-09-21 15:10:00
2025-09-21 15:15:00,0.829,0.647,4.431557377049181,0.829,0.856,0.0,0.0,0.0,0.866,0.18199999999999994,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.825,2025-09-21 15:15:00
2025-09-21 15:20:00,0.873,0.687,4.431557377049181,0.873,0.868,0.0,0.0,0.0,0.886,0.18599999999999994,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.868,2025-09-21 15:20:00
2025-09-21 15:25:00,0.915,0.727,4.433060109289618,0.915,0.88,0.0,0.0,0.0,0.944,0.18800000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.91,2025-09-21 15:25:00
2025-09-21 15:30:00,0.954,0.765,4.431557377049181,0.954,0.892,0.0,0.0,0.0,0.969,0.18899999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.95,2025-09-21 15:30:00
2025-09-21 15:35:00,0.991,0.802,4.428551912568306,0.991,0.904,0.0,0.0,0.0,0.974,0.18899999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.989,2025-09-21 15:35:00
2025-09-21 15:40:00,1.027,0.838,4.433060109289618,1.027,0.915,0.0,0.0,0.0,1.019,0.18899999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.026,2025-09-21 15:40:00
2025-09-21 15:45:00,1.061,0.872,4.428551912568306,1.061,0.926,0.0,0.0,0.0,1.043,0.18899999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.063,2025-09-21 15:45:00
2025-09-21 15:50:00,1.096,0.905,4.433060109289618,1.096,0.936,0.0,0.0,0.0,1.094,0.19100000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.099,2025-09-21 15:50:00
2025-09-21 15:55:00,1.132,0.935,4.436065573770492,1.132,0.946,0.0,0.0,0.0,1.125,0.19699999999999984,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.136,2025-09-21 15:55:00
2025-09-21 16:00:00,1.168,0.964,4.436065573770492,1.168,0.956,0.0,0.0,0.0,1.155,0.20399999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.173,2025-09-21 16:00:00
2025-09-21 16:05:00,1.206,0.991,4.433060109289618,1.206,0.965,0.0,0.0,0.0,1.233,0.21499999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.21,2025-09-21 16:05:00
2025-09-21 16:10:00,1.246,1.016,4.434562841530055,1.246,0.974,0.0,0.0,0.0,1.209,0.22999999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.248,2025-09-21 16:10:00
2025-09-21 16:15:00,1.285,1.039,4.431557377049181,1.285,0.983,0.0,0.0,0.0,1.282,0.246,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.286,2025-09-21 16:15:00
2025-09-21 16:20:00,1.325,1.06,4.436065573770492,1.325,0.991,0.0,0.0,0.0,1.345,0.2649999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.324,2025-09-21 16:20:00
2025-09-21 16:25:00,1.363,1.079,4.434562841530055,1.363,0.998,0.0,0.0,0.0,1.364,0.28400000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.361,2025-09-21 16:25:00
2025-09-21 16:30:00,1.4,1.096,4.436065573770492,1.4,1.006,0.0,0.0,0.0,1.413,0.3039999999999998,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.397,2025-09-21 16:30:00
2025-09-21 16:35:00,1.434,1.11,4.434562841530055,1.434,1.012,0.0,0.0,0.0,1.43,0.32399999999999984,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.431,2025-09-21 16:35:00
2025-09-21 16:40:00,1.465,1.122,4.436065573770492,1.465,1.018,0.0,0.0,0.0,1.48,0.34299999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.462,2025-09-21 16:40:00
2025-09-21 16:45:00,1.492,1.132,4.431557377049181,1.492,1.024,0.0,0.0,0.0,1.497,0.3600000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.49,2025-09-21 16:45:00
2025-09-21 16:50:00,1.516,1.14,4.436065573770492,1.516,1.029,0.0,0.0,0.0,1.5,0.3760000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.514,2025-09-21 16:50:00
2025-09-21 16:55:00,1.536,1.145,4.433060109289618,1.536,1.034,0.0,0.0,0.0,1.535,0.391,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.535,2025-09-21 16:55:00
2025-09-21 17:00:00,1.552,1.149,4.437568306010929,1.552,1.038,0.0,0.0,0.0,1.566,0.403,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.553,2025-09-21 17:00:00
2025-09-21 17:05:00,1.565,1.15,4.434562841530055,1.565,1.042,0.0,0.0,0.0,1.561,0.41500000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.567,2025-09-21 17:05:00
2025-09-21 17:10:00,1.575,1.149,4.439071038251367,1.575,1.045,0.0,0.0,0.0,1.557,0.42599999999999993,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.577,2025-09-21 17:10:00
2025-09-21 17:15:00,1.582,1.146,4.434562841530055,1.582,1.048,0.0,0.0,0.0,1.583,0.43600000000000017,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.584,2025-09-21 17:15:00
2025-09-21 17:20:00,1.586,1.142,4.439071038251367,1.586,1.05,0.0,0.0,0.0,1.576,0.4440000000000002,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.588,2025-09-21 17:20:00
2025-09-21 17:25:00,1.588,1.135,4.437568306010929,1.588,1.051,0.0,0.0,0.0,1.596,0.45300000000000007,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.589,2025-09-21 17:25:00
2025-09-21 17:30:00,1.587,1.127,4.439071038251367,1.587,1.052,0.0,0.0,0.0,1.575,0.45999999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.588,2025-09-21 17:30:00
2025-09-21 17:35:00,1.583,1.118,4.437568306010929,1.583,1.053,0.0,0.0,0.0,1.587,0.46499999999999986,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.583,2025-09-21 17:35:00
2025-09-21 17:40:00,1.577,1.106,4.439071038251367,1.577,1.053,0.0,0.0,0.0,1.59,0.47099999999999986,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.576,2025-09-21 17:40:00
2025-09-21 17:45:00,1.567,1.093,4.439071038251367,1.567,1.053,0.0,0.0,0.0,1.576,0.474,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.566,2025-09-21 17:45:00
2025-09-21 17:50:00,1.554,1.079,4.439071038251367,1.554,1.052,0.0,0.0,0.0,1.565,0.4750000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.553,2025-09-21 17:50:00
2025-09-21 17:55:00,1.538,1.063,4.439071038251367,1.538,1.05,0.0,0.0,0.0,1.527,0.4750000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.538,2025-09-21 17:55:00
2025-09-21 18:00:00,1.52,1.047,4.440573770491803,1.52,1.048,0.0,0.0,0.0,1.517,0.4730000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.52,2025-09-21 18:00:00
2025-09-21 18:05:00,1.5,1.029,4.436065573770492,1.5,1.046,0.0,0.0,0.0,1.495,0.4710000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.5,2025-09-21 18:05:00
2025-09-21 18:10:00,1.477,1.01,4.440573770491803,1.477,1.043,0.0,0.0,0.0,1.48,0.4670000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.477,2025-09-21 18:10:00
2025-09-21 18:15:00,1.453,0.99,4.439071038251367,1.453,1.039,0.0,0.0,0.0,1.449,0.4630000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.453,2025-09-21 18:15:00
2025-09-21 18:20:00,1.427,0.97,4.442076502732241,1.427,1.036,0.0,0.0,0.0,1.414,0.4570000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.427,2025-09-21 18:20:00
2025-09-21 18:25:00,1.399,0.948,4.4435792349726775,1.399,1.031,0.0,0.0,0.0,1.398,0.45100000000000007,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.399,2025-09-21 18:25:00
2025-09-21 18:30:00,1.371,0.926,4.439071038251367,1.371,1.026,0.0,0.0,0.0,1.381,0.44499999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.371,2025-09-21 18:30:00
2025-09-21 18:35:00,1.342,0.904,4.442076502732241,1.342,1.021,0.0,0.0,0.0,1.34,0.43800000000000006,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.342,2025-09-21 18:35:00
2025-09-21 18:40:00,1.313,0.881,4.4435792349726775,1.313,1.015,0.0,0.0,0.0,1.331,0.43199999999999994,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.312,2025-09-21 18:40:00
2025-09-21 18:45:00,1.283,0.858,4.442076502732241,1.283,1.009,0.0,0.0,0.0,1.288,0.42499999999999993,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.283,2025-09-21 18:45:00
2025-09-21 18:50:00,1.254,0.834,4.4465846994535525,1.254,1.003,0.0,0.0,0.0,1.25,0.42000000000000004,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.254,2025-09-21 18:50:00
2025-09-21 18:55:00,1.224,0.811,4.448087431693989,1.224,0.996,0.0,0.0,0.0,1.209,0.4129999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.225,2025-09-21 18:55:00
2025-09-21 19:00:00,1.195,0.787,4.424043715846995,1.195,0.989,0.0,0.0,0.0,1.201,0.40800000000000003,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.197,2025-09-21 19:00:00
2025-09-21 19:05:00,1.167,0.763,4.428551912568306,1.167,0.981,0.0,0.0,0.0,1.166,0.404,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.169,2025-09-21 19:05:00
2025-09-21 19:10:00,1.14,0.739,4.4435792349726775,1.14,0.973,0.0,0.0,0.0,1.149,0.4009999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.141,2025-09-21 19:10:00
2025-09-21 19:15:00,1.112,0.716,4.416530054644809,1.112,0.965,0.0,0.0,0.0,1.102,0.39600000000000013,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.114,2025-09-21 19:15:00
2025-09-21 19:20:00,1.086,0.692,4.41051912568306,1.086,0.956,0.0,0.0,0.0,1.069,0.39400000000000013,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.086,2025-09-21 19:20:00
2025-09-21 19:25:00,1.059,0.669,4.406010928961749,1.059,0.947,0.0,0.0,0.0,1.055,0.3899999999999999,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.059,2025-09-21 19:25:00
2025-09-21 19:30:00,1.032,0.646,4.41051912568306,1.032,0.938,0.0,0.0,0.0,1.032,0.386,Filtro Fraco Pressure_S1,Dado medido,1.031,2025-09-21 19:30:00
2025-09-21 19:35:00,1.004,0.623,4.404508196721312,1.004,0.929,0.0,0.0,0.0,1.013,0.381,Filtro Fraco Pressure_S1,Dado previsto/redundância,1.002,2025-09-21 19:35:00
2025-09-21 19:40:00,0.975,0.601,4.416530054644809,0.975,0.919,0.0,0.0,0.0,0.977,0.374,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.973,2025-09-21 19:40:00
2025-09-21 19:45:00,0.945,0.579,4.412021857923498,0.945,0.909,0.0,0.0,0.0,0.959,0.366,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.943,2025-09-21 19:45:00
2025-09-21 19:50:00,0.914,0.558,4.413524590163934,0.914,0.899,0.0,0.0,0.0,0.925,0.356,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.912,2025-09-21 19:50:00
2025-09-21 19:55:00,0.882,0.537,4.3759562841530055,0.882,0.889,0.0,0.0,0.0,0.899,0.345,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.881,2025-09-21 19:55:00
2025-09-21 20:00:00,0.85,0.516,4.365437158469946,0.85,0.879,0.0,0.0,0.0,0.837,0.33399999999999996,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.85,2025-09-21 20:00:00
2025-09-21 20:05:00,0.818,0.497,4.35792349726776,0.818,0.868,0.0,0.0,0.0,0.805,0.32099999999999995,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.819,2025-09-21 20:05:00
2025-09-21 20:10:00,0.787,0.478,4.354918032786886,0.787,0.857,0.0,0.0,0.0,0.774,0.30900000000000005,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.789,2025-09-21 20:10:00
2025-09-21 20:15:00,0.757,0.459,4.353415300546448,0.757,0.847,0.0,0.0,0.0,0.763,0.298,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.76,2025-09-21 20:15:00
2025-09-21 20:20:00,0.73,0.441,4.351912568306012,0.73,0.836,0.0,0.0,0.0,0.715,0.289,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.732,2025-09-21 20:20:00
2025-09-21 20:25:00,0.704,0.424,4.345901639344262,0.704,0.825,0.0,0.0,0.0,0.708,0.27999999999999997,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.706,2025-09-21 20:25:00
2025-09-21 20:30:00,0.68,0.407,4.342896174863388,0.68,0.815,0.0,0.0,0.0,0.682,0.2730000000000001,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.681,2025-09-21 20:30:00
2025-09-21 20:35:00,0.658,0.391,4.3353825136612025,0.658,0.804,0.0,0.0,0.0,0.651,0.267,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.658,2025-09-21 20:35:00
2025-09-21 20:40:00,0.637,0.376,4.3353825136612025,0.637,0.793,0.0,0.0,0.0,0.642,0.261,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.637,2025-09-21 20:40:00
2025-09-21 20:45:00,0.618,0.361,4.327868852459017,0.618,0.782,0.0,0.0,0.0,0.619,0.257,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.616,2025-09-21 20:45:00
2025-09-21 20:50:00,0.599,0.347,4.330874316939891,0.599,0.772,0.0,0.0,0.0,0.595,0.252,Filtro Fraco Pressure_S1,Dado previsto/redundância,0.597,2025-09-21 20:50:00
